isSoundTrack,rank,album,artist,year,url,comment
FALSE,N,No Quarter,Jimmy Page & Robert Plant Unledded,1994,,
FALSE,N,Papa Fritas,Papas Fritas,1995,,
FALSE,N,Vanessa Paradis,Vanessa Paradis,1992,,
FALSE,N,Guerrilla Funk,Paris,1994,,
FALSE,N,Above and Below,Leon Parker,1994,,
FALSE,N,I Love You Like You Are,Ray Parker Jr.,1991,,
FALSE,N,Eagle When She Flies,Dolly Parton,1991,,
FALSE,N,Trio II,"Dolly Parton, Linda Ronstadt, Emmylou Harris",1999,,
FALSE,N,Scent of Attraction,Patra,1995,,
FALSE,N,Major Leagues,Pavement,2000,,
FALSE,N,My Vinyl Weighs a Ton,Peanut Butter Wolf,1999,,
FALSE,N,About Time,Pennywise,1995,,
FALSE,N,Land of the Free?,Pennywise,2001,,
FALSE,N,Super Ape Inna Jungle,Lee Perry & Mad Professor,1995,,
FALSE,N,She's the One,Tom Petty and the Heartbreakers,1996,,
FALSE,N,Echo,Tom Petty and the Heartbreakers,1999,,
FALSE,N,Labcabincalifornia,The Pharcyde,1995,,
FALSE,N,Internal Affairs,Pharoahe Monch,1999,,
FALSE,N,The Hidden Camera,Photek,1996,,
FALSE,N,Death to the Pixies,The Pixies,1997,,
FALSE,N,Without You I'm Nothing,Placebo,1998,,
FALSE,N,Optimistic Fool,The Pooh Sticks,1995,,
FALSE,N,Buena Vista Social Club Presents Omara Portuondo,Omara Portuondo,2000,,
FALSE,N,Isle of View,Pretenders,1995,,
FALSE,N,Swim Away,Toni Price,1993,,
FALSE,N,Low Down and Up,Toni Price,1999,,
FALSE,N,Screamadelica,Primal Scream,1991,,
FALSE,N,Strictly Platinum,Princess Superstar,1996,,
FALSE,N,Decksanddrumsandrockandroll,Propellerheads,1998,,
FALSE,N,His 'n' Hers,Pulp,1994,,
FALSE,N,Tormenting the Emotionally Frail,Pussy Crush,1995,,
FALSE,N,The Unseen,Quasimoto,2000,,
FALSE,N,Vanguard,Finley Quaye,2001,,
FALSE,N,Move Back Home,The Queers,1995,,
FALSE,N,Renegades,Rage Against the Machine,2000,,
FALSE,N,One Track Mind,Railroad Jerk,1995,,
FALSE,N,Longing in Their Hearts,Bonnie Raitt,1994,,
FALSE,N,Sehnsucht,Rammstein,1998,,
FALSE,N,Adios Amigos!,Ramones,1995,,
FALSE,N,Break the Chain,Rara Machine,1991,,
FALSE,N,Live from the Styleetron,Raw Fusion,1991,,
FALSE,N,Whut? Thee Album,Redman,1992,,
FALSE,N,Shinola,The Reducers,1995,,
FALSE,N,So Far,Alex Reece,1996,,
FALSE,N,Magic and Loss,Lou Reed,1992,,
FALSE,N,Up,R.E.M.,1998,,
FALSE,N,Extinction Level Event: The Final World Front,Busta Rhymes,1998,,
FALSE,N,Anarchy,Busta Rhymes,2000,,
FALSE,N,Main Offender,Keith Richards,1992,,
FALSE,N,"Live at the Hollywood Palladium, December 15, 1988",Keith Richards and the X-Pensive Winos,1991,,
FALSE,N,Louder Than Words,Lionel Richie,1996,,
FALSE,N,Blue,LeAnn Rimes,1996,,
FALSE,N,Riverdales,Riverdales,1995,,
FALSE,N,Born Ready,Dennis Robbins,1994,,
FALSE,N,Holy Smokes,Suzzy Roche,1997,,
FALSE,N,Muzina,Seigneur Tabu Ley Rochereau,1994,,
FALSE,N,Exil-Ley,Rochereau et l'Orchestre Afrisa,1993,,
FALSE,N,We Three Kings,The Roches,1990,,
FALSE,N,All Souled Out,Pete Rock & CL Smooth,1991,,
FALSE,N,Mecca and the Soul Brother,Pete Rock & CL Smooth,1992,,
FALSE,N,Lunette,Jim Roll,1999,,
FALSE,N,Flashpoint,The Rolling Stones,1991,,
FALSE,N,Do You Want More?!!!??!,The Roots,1995,,
FALSE,N,Illadelph Halflife,The Roots,1996,,
FALSE,N,Island of Ghosts,Rossy,1991,,
FALSE,N,One Eye on the Future One Eye on the Past,Rossy,1994,,
FALSE,N,Midnight Rose's,Royal Crescent Mob,1991,,
FALSE,N,Experiments in Terror,The Royal Macadamians,1990,,
FALSE,N,The Morning Wood,Rugburns,1994,,
FALSE,N,Ain't Enough Comin' In,Otis Rush,1994,,
FALSE,N,Greatest Hits,Brenda Russell,1992,,
FALSE,N,Lovers Rock,Sade,2000,,
FALSE,N,Beauty,Ryuichi Sakamoto,1990,,
FALSE,N,Mambo El Soudani,Salamat,1994,,
FALSE,N,Save Our Children,Pharoah Sanders,1998,,
FALSE,N,Nowhere,The San Francisco Seals,1994,,
FALSE,N,Charcoal,Sarge,1996,,
FALSE,N,Some Change,Boz Scaggs,1994,,
FALSE,N,Come On Home,Boz Scaggs,1997,,
FALSE,N,Shotgun Wedding,The Scene Is Now,1991,,
FALSE,N,Catasterpiece,Mimi Schneider,1991,,
FALSE,N,The Best of John Scofield: Liquid Fire,John Scofield,1994,,
FALSE,N,Spirits,Gil Scott-Heron,1994,,
FALSE,N,Living in the Danger Zone,Son Seals,1991,,
FALSE,N,Daaly,Thione Seck,1997,,
FALSE,N,Quique,Seefeel,1994,,
FALSE,N,Animal Folk Songs for Children,"Mike, Barbara & Penny Seeger",1992,,
FALSE,N,Lo Mejor De La Vida,Compay Segundo,1998,,
FALSE,N,Calle Salud,Compay Segundo,1999,,
FALSE,N,No Pressure,Erick Sermon,1994,,
FALSE,N,Double or Nothing,Erick Sermon,1995,,
FALSE,N,Viva Zapata!,7 Year Bitch,1994,,
FALSE,N,Other Songs,Ron Sexsmith,1997,,
FALSE,N,Pure Pleasure,Shaggy,1993,,
FALSE,N,Hotshot,Shaggy,2000,,
FALSE,N,Voices from the Distant Steppe,Shu-De,1994,,
FALSE,N,Hijas Del Sol,Sibï¿½ï,1996,,
FALSE,N,Hasta La Victoria,The Silos,1994,,
FALSE,N,Laser Beam Next Door,The Silos,2001,,
FALSE,N,Organ Fan,Silverfish,1993,,
FALSE,N,The Natural Bridge,Silver Jews,1996,,
FALSE,N,Songs From 'The Capeman',Paul Simon,1997,,
FALSE,N,Mack Daddy,Sir Mix-A-Lot,1992,,
FALSE,N,Chief Boot Knocka,Sir Mix-A-Lot,1994,,
FALSE,N,Nothing to Lose,The Skeletons,1997,,
FALSE,N,Paranoid and Sunburnt,Skunk Anansie,1996,,
FALSE,N,Stoosh,Skunk Anansie,1997,,
FALSE,N,Between the Bridges,Sloan,1999,,
FALSE,N,Lull,Smashing Pumpkins,1991,,
FALSE,N,Adore,Smashing Pumpkins,1998,,
FALSE,N,Figure 8,Elliott Smith,2000,,
FALSE,N,Dot Com Blues,Jimmy Smith,2000,,
FALSE,N,Now's the Time,Stephan Smith,1999,,
FALSE,N,Willennium,Will Smith,1999,,
FALSE,N,Up on the Lowdown,Chris Smither,1995,,
FALSE,N,Pink Pearl,Jill Sobule,2000,,
FALSE,N,White Light White Heat White Trash,Social Distortion,1996,,
FALSE,N,Avalanche,Some Velvet Sidewalk,1992,,
FALSE,N,Cubania,Son 14 with Tiburon,1997,,
FALSE,N,Sweet Nothing,Sonic's Rendezvous,1998,,
FALSE,N,Slappkamers Met Slagroom/Stil/Herinneringen,Sonic Youth,1997,,
FALSE,N,Goodbye 20th Century,Sonic Youth,1999,,
FALSE,N,Soul Mbaqanga,Soul Brothers,1994,,
FALSE,N,Born to Jive,Soul Brothers,1997,,
FALSE,N,Good Morning Spider,Sparklehorse,1999,,
FALSE,N,Archers and Aisles,The Spinanes,1998,,
FALSE,N,A Very Fine Love,Dusty Springfield,1995,,
FALSE,N,Oddities,Spring Heel Jack,2000,,
FALSE,N,Lucky Town,Bruce Springsteen,1992,,
FALSE,N,Attention!,Rigo Star,1998,,
FALSE,N,Microbe Hunters,Stereolab,2000,,
FALSE,N,Ten Summoner's Tales,Sting,1993,,
FALSE,N,Songs and Advice for Kids Who Have Been Left Behind,Stinky Puffs,1996,,
FALSE,N,Second Coming,The Stone Roses,1995,,
FALSE,N,No. 4,Stone Temple Pilots,1999,,
FALSE,N,Ten Strait Hits,George Strait,1991,,
FALSE,N,Blonde and Blue,Angela Strehli,1993,,
FALSE,N,Rock Art and the X-Ray Style,Joe Strummer and the Mescaleros,1999,,
FALSE,N,The Marty Party Hit Pack,Marty Stuart,1995,,
FALSE,N,Second-Hand Smoke,Sublime,1997,,
FALSE,N,O3,Sunscreem,1993,,
FALSE,N,Don Dada,Super Cat,1992,,
FALSE,N,The Struggle Continues,Super Cat,1995,,
FALSE,N,Foolish,Superchunk,1994,,
FALSE,N,Superstupid!,Supersnazz,1993,,
FALSE,N,The Dreamtime,Foday Musa Suso,1990,,
FALSE,N,Keith Sweat,Keith Sweat,1996,,
FALSE,N,Blue Sky on Mars,Matthew Sweet,1997,,
FALSE,N,It's About Time,SWV--Sisters With Voices,1992,,
FALSE,N,Sylk Smoov,Sylk Smoov,1991,,
FALSE,N,Balance,Tarika Sammy,1994,,
FALSE,N,Thirteen,Teenage Fanclub,1993,,
FALSE,N,Terminator X & the Valley of the Jeep Beats,Terminator X,1991,,
FALSE,N,Why Does the Sun Shine?,They Might Be Giants,1993,,
FALSE,N,DJ-Kicks,Thievery Corporation,2000,,
FALSE,N,To the Innocent,Thingy,1999,,
FALSE,N,Third Eye Blind,Third Eye Blind,1997,,
FALSE,N,Card Carryin',The Third Sex,1996,,
FALSE,N,You? Me? Us?,Richard Thompson,1996,,
FALSE,N,Mock Tudor,Richard Thompson,1999,,
FALSE,N,Too Much Sugar for a Dime,Henry Threadgill,1993,,
FALSE,N,Where's Your Cup?,Henry Threadgill,1997,,
FALSE,N,Bootlegging the Bootleggers,Johnny Thunders,1990,,
FALSE,N,Tiger Trap,Tiger Trap,1993,,
FALSE,N,Tim's Bio,Timbaland,1998,,
FALSE,N,A Hundred Lovers,Timbuk 3,1995,,
FALSE,N,Oooooooohhh . . . On the TLC Tip,TLC,1992,,
FALSE,N,Mutiny,Too Much Joy,1992,,
FALSE,N,Get In Where You Fit In,Too Short,1993,,
FALSE,N,TNT,Tortoise,1998,,
FALSE,N,Radio Mali,Ali Farka Tourï¿,1999,,
FALSE,N,Talking Timbuktu,Ali Farka Tourï¿½ï¿½ with Ry Co,1994,,
FALSE,N,High Seas,Trailer Bride,2001,,
FALSE,N,Heroes and Friends,Randy Travis,1990,,
FALSE,N,Wind in the Wire,Randy Travis,1993,,
FALSE,N,By the Time We Get to Colorado,Tribe 8,1993,,
FALSE,N,Snarkism,Tribe 8,1996,,
FALSE,N,The Derek Trucks Band,The Derek Trucks Band,1997,,
FALSE,N,Cockamamie,Jennifer Trynin,1994,,
FALSE,N,Tsinjaka,Tsinjaka,1992,,
FALSE,N,Polynesian Odyssey,Tubuai Choir,1993,,
FALSE,N,Here and Now,Ike Turner & the Kings of Rhythm,2001,,
FALSE,N,Wildest Dreams,Tina Turner,1996,,
FALSE,N,Step into My Wiggle Room,Tuscadero,1995,,
FALSE,N,Blues Preacher,James Blood Ulmer,1994,,
FALSE,N,Blues Allnight,"The James ""Blood"" Ulmer Blues Experience",1996,,
FALSE,N,Double Wide,Uncle Kracker,2000,,
FALSE,N,Anodyne,Uncle Tupelo,1993,,
FALSE,N,Peace Thru Vandalism/When in Rome Do as the Vandals,Vandals,1995,,
FALSE,N,Love Power,Luther Vandross,1991,,
FALSE,N,Never Let Me Go,Luther Vandross,1993,,
FALSE,N,Greatest Hits,Luther Vandross,1999,,
FALSE,N,To All My Friends in Far-Flung Places,Dave Van Ronk,1994,,
FALSE,N,Live at Carnegie Hall,Stevie Ray Vaughan and Double Trouble,1997,,
FALSE,N,Copacetic,Velocity Girl,1993,,
FALSE,N,Into the Pink,Verbena,1999,,
FALSE,N,Warm and Cool,Tom Verlaine,1992,,
FALSE,N,The Many Moods of the Vindictives,The Vindictives,1995,,
FALSE,N,The Anti-Naturalists,The Voluptuous Horror of Karen Black,1995,,
FALSE,N,Vova Nova,Vova Nova,1992,,
FALSE,N,. . . To the Last Dead Cowboy,Waco Brothers,1995,,
FALSE,N,Gumption,Bunny Wailer,1990,,
FALSE,N,Just Be Nice,Bunny Wailer,1993,,
FALSE,N,The Never Ending Wailers,The Wailers,1993,,
FALSE,N,The Early Years,Tom Waits,1991,,
FALSE,N,Preacher and the President,Joe Louis Walker,1998,,
FALSE,N,Bringing Down the Horse,The Wallflowers,1995,,
FALSE,N,War,War,1994,,
FALSE,N,Third Ear Recitation,David S. Ware,1993,,
FALSE,N,Storyteller,Crystal Waters,1994,,
FALSE,N,"Paris, 1972",Muddy Waters,1997,,
FALSE,N,Goin' Way Back,Muddy Waters & Friends,1997,,
FALSE,N,Norma Waterson,Norma Waterson,1996,,
FALSE,N,Weezer,Weezer,1994,,
FALSE,N,Hell Among the Yearlings,Gillian Welch,1998,,
FALSE,N,Beneath My Wheels,Kevin Welch,1999,,
FALSE,N,Le Voyageur,Papa Wemba,1992,,
FALSE,N,Katherine Whalen's Jazz Squad,Katherine Whalen's Jazz Squad,1999,,
FALSE,N,Strangers Almanac,Whiskeytown,1997,,
FALSE,N,Cowboy Mambo,Barrence Whitfield with Tom Russell,1993,,
FALSE,N,Living With the Law,Chris Whitley,1991,,
FALSE,N,Live at Martyrs,Chris Whitley,2000,,
FALSE,N,End of the Summer,Dar Williams,1997,,
FALSE,N,The Ego Has Landed,Robbie Williams,1999,,
FALSE,N,The Sweetest Days,Vanessa Williams,1994,,
FALSE,N,Water to Drink,Victoria Williams,2000,,
FALSE,N,This Moment in Toronto,Victoria Williams & the Loose Band,1995,,
FALSE,N,Clownin' With the World,Sonny Boy Williamson/Willie Love,1993,,
FALSE,N,I Just Wasn't Made for These Times,Brian Wilson,1995,,
FALSE,N,Orange Crate Art,Brian Wilson and Van Dyke Parks,1995,,
FALSE,N,Traveling Miles,Cassandra Wilson,1999,,
FALSE,N,Wingless Angels,Wingless Angels,1997,,
FALSE,N,Lee Ann Womack,Lee Ann Womack,1997,,
FALSE,N,Family Spirit,Womack & Womack,1991,,
FALSE,N,Vol. 2,The World Famous Beat Junkies,1998,,
FALSE,N,Shleep,Robert Wyatt,1998,,
FALSE,N,Van Full of Pakistanis,Yall So Stupid,1993,,
FALSE,N,A Mi San Antonio,Eva Ybarra y Su Conjunto,1994,,
FALSE,N,Gone,Dwight Yoakam,1995,,
FALSE,N,A Long Way Home,Dwight Yoakam,1998,,
FALSE,N,Genius + Love = Yo La Tengo,Yo La Tengo,1996,,
FALSE,N,Derniï¿½ï¿½re Mi,Yondo Sister,1994,,
FALSE,N,No Escape,The Young Canadians,1995,,
FALSE,N,Nkolo Mboka/Avis de Recherche,Zaiko Langa Langa,1995,,
FALSE,N,Mr. Bad Example,Warren Zevon,1991,,
FALSE,N,Antenna,ZZ Top,1994,,
TRUE,N,Abstrakt Workshop 2,Various Artists,,,
TRUE,N,The Adventures of Priscilla: Queen of the Desert,Various Artists,,,
TRUE,N,A*F*R*I*C*A*N E*L*E*G*A*N*T,Various Artists,,,
TRUE,N,AP Presents Industrial Strength Machine Music,Various Artists,,,
TRUE,N,Badawi Presents Bedouin Sound Clash,Various Artists,,,
TRUE,N,Bad Boy Greatest Hits Volume 1,Various Artists,,,
TRUE,N,Best of Straker's: Ah Feel to Party,Various Artists,,,
TRUE,N,Boomerang,Various Artists,,,
TRUE,N,Brother's Gonna Work It Out: A DJ Mix Album by the Chemical Brothers,Various Artists,,,
TRUE,N,Cuba Classics 2: Dancing With the Enemy,Various Artists,,,
TRUE,N,Cuba: Fully Charged,Various Artists,,,
TRUE,N,Dancehall Queens,Various Artists,,,
TRUE,N,Dead Man Walking,Various Artists,,,
TRUE,N,Detroit: Beyond the Third Wave,Various Artists,,,
TRUE,N,'80s Underground Rap: Don't Believe the Hype,Various Artists,,,
TRUE,N,Every Road I Take: The Best of Acoustic Blues,Various Artists,,,
TRUE,N,Excursions in Ambience,Various Artists,,,
TRUE,N,The Glory of Gershwin,Various Artists,,,
TRUE,N,Gnawa Music of Marrakesh: Night Spirit Masters,Various Artists,,,
TRUE,N,God Bless Africa,Various Artists,,,
TRUE,N,Grammy Rap Nominees 2000,Various Artists,,,
TRUE,N,Hedwig and the Angry Inch,Various Artists,,,
TRUE,N,A History of Our World Part 1: Breakbeat & Jungle Ultramix by DJ DB,Various Artists,,,
TRUE,N,Incursions in Illbient,Various Artists,,,
TRUE,N,A Journey into Ambient Groove 3,Various Artists,,,
TRUE,N,Juice,Various Artists,,,
TRUE,N,Money No Be Sand,Various Artists,,,
TRUE,N,Mï¿½ï¿½ri,Various Artists,,,
TRUE,N,Naked Lunch,Various Artists,,,
TRUE,N,"Pimps, Players and Private Eyes",Various Artists,,,
TRUE,N,Prodigy Present the Dirtchamber Sessions Volume One,Various Artists,,,
TRUE,N,Punk-O-Rama,Various Artists,,,
TRUE,N,Sweet Relief: A Tribute to Victoria Williams,Various Artists,,,
TRUE,N,The Unbound Project Volume 1,Various Artists,,,
TRUE,N,Vibrant Zimbabwe,Various Artists,,,
TRUE,N,Wind Your Waist,Various Artists,,,
TRUE,N,Woodstock 94,Various Artists,,,
TRUE,N,Wu-Chronicles,Various Artists,,,
TRUE,N,Zouk Attack,Various Artists,,,
